row_id,airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
184393,AirAsia,Chennai,Night,one,Morning,Delhi,Economy,10.25,30,2477
36704,Vistara,Delhi,Afternoon,one,Evening,Chennai,Economy,7.08,12,11520
231106,Vistara,Mumbai,Evening,one,Morning,Bangalore,Business,12.92,14,87060
98808,Air_India,Bangalore,Morning,one,Evening,Mumbai,Economy,7.58,28,6158
172288,Vistara,Hyderabad,Night,one,Evening,Kolkata,Economy,19.25,16,9079
42174,GO_FIRST,Delhi,Evening,one,Late_Night,Chennai,Economy,6.42,44,4506
207318,Air_India,Delhi,Afternoon,one,Afternoon,Mumbai,Business,24.58,8,29776
121137,Air_India,Kolkata,Morning,one,Evening,Delhi,Economy,10.0,12,11844
98587,Indigo,Bangalore,Morning,one,Afternoon,Mumbai,Economy,5.75,27,5127
268949,Vistara,Kolkata,Early_Morning,one,Night,Bangalore,Business,16.17,28,60978
235491,Vistara,Mumbai,Morning,one,Night,Kolkata,Business,12.33,18,79965
246216,Vistara,Bangalore,Evening,one,Late_Night,Delhi,Business,5.75,19,54841
147437,Air_India,Kolkata,Evening,one,Early_Morning,Hyderabad,Economy,14.0,44,5114
256562,Air_India,Bangalore,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.33,12,12000
117898,AirAsia,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1.0,30,1603
253702,Air_India,Bangalore,Night,one,Evening,Kolkata,Business,22.17,15,60508
24828,GO_FIRST,Delhi,Early_Morning,one,Night,Kolkata,Economy,15.58,28,5954
135184,Vistara,Kolkata,Afternoon,one,Night,Mumbai,Economy,8.5,47,6067
252056,Vistara,Bangalore,Early_Morning,one,Night,Mumbai,Business,13.08,40,69244
234060,Vistara,Mumbai,Afternoon,one,Night,Bangalore,Business,7.58,48,66928
38432,Air_India,Delhi,Night,one,Night,Chennai,Economy,25.08,22,6414
71780,Air_India,Mumbai,Night,one,Night,Hyderabad,Economy,24.33,12,14658
46856,Air_India,Mumbai,Morning,one,Evening,Delhi,Economy,9.92,21,6699
286117,Air_India,Hyderabad,Morning,one,Night,Chennai,Business,12.25,19,51595
102772,AirAsia,Bangalore,Night,one,Early_Morning,Kolkata,Economy,8.75,1,10001
58427,GO_FIRST,Mumbai,Morning,one,Evening,Bangalore,Economy,7.67,32,9624
224430,Vistara,Delhi,Early_Morning,one,Morning,Chennai,Business,6.08,41,65944
187040,SpiceJet,Chennai,Night,one,Night,Delhi,Economy,23.58,46,4827
58988,AirAsia,Mumbai,Afternoon,one,Night,Bangalore,Economy,7.5,36,2074
56588,SpiceJet,Mumbai,Night,one,Morning,Bangalore,Economy,9.25,23,3408
169231,Air_India,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,3.92,37,2091
202003,Vistara,Chennai,Night,one,Morning,Kolkata,Economy,12.5,43,5937
193881,Vistara,Chennai,Morning,one,Evening,Bangalore,Economy,8.0,2,22631
231517,Vistara,Mumbai,Early_Morning,one,Evening,Bangalore,Business,12.33,19,62448
20937,Vistara,Delhi,Evening,one,Morning,Kolkata,Economy,15.92,6,14880
258832,Vistara,Bangalore,Morning,one,Evening,Hyderabad,Business,8.33,47,56588
272433,Vistara,Kolkata,Night,one,Night,Hyderabad,Business,26.58,46,52175
87242,Vistara,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.0,18,4111
191972,Vistara,Chennai,Night,one,Afternoon,Mumbai,Economy,17.92,35,4637
193915,Vistara,Chennai,Night,one,Night,Bangalore,Economy,23.33,3,13032
139659,Vistara,Kolkata,Morning,two_or_more,Night,Bangalore,Economy,10.17,30,12175
255198,Vistara,Bangalore,Evening,one,Evening,Kolkata,Business,22.42,38,51817
235304,Vistara,Mumbai,Morning,one,Evening,Kolkata,Business,10.83,16,64285
74070,GO_FIRST,Mumbai,Night,one,Morning,Hyderabad,Economy,11.5,28,3282
249620,Air_India,Bangalore,Evening,one,Morning,Mumbai,Business,15.25,13,54684
172920,Vistara,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.33,21,9079
28084,Indigo,Delhi,Early_Morning,one,Morning,Kolkata,Economy,5.0,46,2482
254823,Vistara,Bangalore,Evening,one,Morning,Kolkata,Business,13.75,32,60508
56586,Indigo,Mumbai,Afternoon,zero,Evening,Bangalore,Economy,1.75,23,2335
282686,Vistara,Hyderabad,Early_Morning,one,Night,Bangalore,Business,16.5,44,56702
2153,GO_FIRST,Delhi,Morning,one,Night,Mumbai,Economy,11.33,13,5954
180331,Vistara,Hyderabad,Morning,two_or_more,Night,Chennai,Economy,11.75,47,7677
82417,Indigo,Mumbai,Early_Morning,zero,Morning,Chennai,Economy,2.0,38,3000
69462,Indigo,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67,45,4499
102380,Air_India,Bangalore,Night,one,Evening,Mumbai,Economy,21.25,47,6578
82317,Indigo,Mumbai,Afternoon,one,Evening,Chennai,Economy,6.08,37,4069
173443,AirAsia,Hyderabad,Morning,zero,Afternoon,Kolkata,Economy,2.08,26,2392
94971,Air_India,Bangalore,Early_Morning,two_or_more,Morning,Mumbai,Economy,27.67,7,11545
286330,Vistara,Hyderabad,Night,one,Morning,Chennai,Business,14.25,24,41314
235194,Vistara,Mumbai,Night,one,Evening,Kolkata,Business,20.83,15,51405
232998,Air_India,Mumbai,Morning,one,Night,Bangalore,Business,10.08,36,54608
192875,Indigo,Chennai,Night,one,Early_Morning,Mumbai,Economy,7.08,42,1830
62321,Vistara,Mumbai,Evening,one,Evening,Kolkata,Economy,27.5,6,15183
6656,SpiceJet,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,34,2456
70765,Air_India,Mumbai,Night,one,Night,Hyderabad,Economy,26.08,5,7584
194842,Vistara,Chennai,Afternoon,one,Evening,Bangalore,Economy,6.75,16,4755
220457,Vistara,Delhi,Afternoon,one,Early_Morning,Hyderabad,Business,16.33,25,51697
148583,Vistara,Kolkata,Morning,one,Morning,Chennai,Economy,23.67,8,13014
263622,Air_India,Kolkata,Evening,one,Morning,Delhi,Business,17.5,43,53743
171368,Air_India,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,35.08,8,12740
81179,Indigo,Mumbai,Evening,one,Night,Chennai,Economy,5.08,29,4809
144789,GO_FIRST,Kolkata,Early_Morning,one,Night,Hyderabad,Economy,15.83,22,5574
221680,Vistara,Delhi,Night,one,Early_Morning,Hyderabad,Business,10.17,46,51697
246396,Vistara,Bangalore,Morning,one,Night,Delhi,Business,13.42,21,65033
159626,GO_FIRST,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,10.08,11,4452
128830,Vistara,Kolkata,Early_Morning,one,Night,Mumbai,Economy,14.83,11,11139
195338,Vistara,Chennai,Early_Morning,two_or_more,Afternoon,Bangalore,Economy,9.08,21,8444
261683,Air_India,Kolkata,Morning,one,Evening,Delhi,Business,8.83,9,42746
49472,AirAsia,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.08,34,2339
159430,Vistara,Hyderabad,Afternoon,one,Evening,Mumbai,Economy,5.67,9,12747
286932,Air_India,Hyderabad,Morning,one,Morning,Chennai,Business,21.58,35,51595
194397,Vistara,Chennai,Afternoon,one,Night,Bangalore,Economy,8.42,10,10222
44018,Air_India,Mumbai,Early_Morning,one,Night,Delhi,Economy,16.83,7,13398
257082,Vistara,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.33,20,37985
244070,Vistara,Mumbai,Early_Morning,two_or_more,Evening,Chennai,Business,9.33,37,80626
20944,Vistara,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,6,14880
20124,GO_FIRST,Delhi,Morning,one,Afternoon,Bangalore,Economy,4.33,49,9423
269830,Air_India,Kolkata,Night,one,Morning,Bangalore,Business,12.42,42,60978
211317,Air_India,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.17,44,22152
277691,Vistara,Hyderabad,Morning,one,Evening,Mumbai,Business,7.33,9,58315
59304,Air_India,Mumbai,Afternoon,one,Late_Night,Bangalore,Economy,8.58,37,6502
30180,Air_India,Delhi,Night,one,Morning,Hyderabad,Economy,13.25,13,11310
89697,AirAsia,Bangalore,Late_Night,zero,Late_Night,Delhi,Economy,2.92,29,4498
86878,AirAsia,Bangalore,Afternoon,one,Evening,Delhi,Economy,5.83,16,4570
180440,Indigo,Hyderabad,Night,zero,Late_Night,Chennai,Economy,1.25,49,1788
17348,Air_India,Delhi,Night,one,Night,Bangalore,Economy,24.83,37,3621
160008,Vistara,Hyderabad,Night,one,Afternoon,Mumbai,Economy,18.42,13,10069
140844,Indigo,Kolkata,Afternoon,one,Night,Bangalore,Economy,7.42,38,8317
49592,Air_India,Mumbai,Morning,one,Evening,Delhi,Economy,6.92,34,5220
78872,Vistara,Mumbai,Afternoon,one,Night,Chennai,Economy,10.33,13,11129
10580,Indigo,Delhi,Morning,zero,Morning,Bangalore,Economy,2.92,5,7425
35436,SpiceJet,Delhi,Early_Morning,one,Night,Chennai,Economy,14.0,2,7740
225501,Vistara,Mumbai,Morning,one,Night,Delhi,Business,12.08,7,41269
180907,Vistara,Chennai,Afternoon,one,Night,Delhi,Economy,10.5,6,11448
114142,Air_India,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,35.42,38,10090
191219,Indigo,Chennai,Afternoon,one,Night,Mumbai,Economy,7.08,30,2857
254094,Vistara,Bangalore,Early_Morning,one,Night,Kolkata,Business,14.75,21,60508
280009,Vistara,Hyderabad,Night,one,Night,Mumbai,Business,24.67,44,67130
162940,Vistara,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,5.75,32,4660
112896,AirAsia,Bangalore,Evening,zero,Evening,Hyderabad,Economy,1.33,29,1714
166244,Indigo,Hyderabad,Morning,zero,Morning,Bangalore,Economy,1.33,10,4453
293958,Air_India,Chennai,Early_Morning,one,Night,Bangalore,Business,13.92,12,60260
289205,Vistara,Chennai,Morning,zero,Afternoon,Delhi,Business,2.75,30,27792
48282,Air_India,Mumbai,Evening,one,Morning,Delhi,Economy,16.42,28,4221
244462,Air_India,Mumbai,Afternoon,one,Morning,Chennai,Business,16.92,43,49613
115548,Air_India,Bangalore,Night,one,Morning,Hyderabad,Economy,12.0,49,6200
262485,Air_India,Kolkata,Morning,zero,Afternoon,Delhi,Business,2.5,23,28510
86651,GO_FIRST,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,10.0,15,7487
5342,AirAsia,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,28,2409
215020,Vistara,Delhi,Evening,zero,Evening,Bangalore,Business,2.75,39,32859
11302,GO_FIRST,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,9,7424
185042,SpiceJet,Chennai,Early_Morning,zero,Morning,Delhi,Economy,2.67,34,2568
218353,Vistara,Delhi,Evening,one,Evening,Kolkata,Business,23.08,38,67769
4524,Air_India,Delhi,Evening,one,Night,Mumbai,Economy,24.75,24,3897
53350,GO_FIRST,Mumbai,Evening,one,Morning,Bangalore,Economy,14.75,5,5102
215211,Vistara,Delhi,Night,one,Early_Morning,Bangalore,Business,11.17,41,42457
36532,Vistara,Delhi,Morning,one,Night,Chennai,Economy,13.58,11,11520
185254,Air_India,Chennai,Afternoon,one,Afternoon,Delhi,Economy,21.33,35,3916
202010,Vistara,Chennai,Early_Morning,one,Morning,Kolkata,Economy,25.67,43,5937
9990,Indigo,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,1,7425
105382,AirAsia,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.5,21,3393
180933,Vistara,Chennai,Evening,zero,Evening,Delhi,Economy,2.75,6,11973
280967,Vistara,Hyderabad,Afternoon,one,Evening,Bangalore,Business,4.83,15,38099
147008,Vistara,Kolkata,Evening,one,Early_Morning,Hyderabad,Economy,14.25,40,7572
181633,SpiceJet,Chennai,Morning,one,Late_Night,Delhi,Economy,16.25,12,7352
48002,Indigo,Mumbai,Morning,one,Afternoon,Delhi,Economy,4.25,27,2339
216135,Vistara,Delhi,Night,one,Morning,Kolkata,Business,11.83,6,65529
25491,Air_India,Delhi,Night,one,Morning,Kolkata,Economy,10.67,32,3610
260173,Air_India,Bangalore,Early_Morning,one,Night,Chennai,Business,17.42,28,60396
23021,GO_FIRST,Delhi,Night,one,Early_Morning,Kolkata,Economy,10.5,18,5954
263375,Air_India,Kolkata,Afternoon,one,Night,Delhi,Business,10.42,39,32062
175262,Indigo,Hyderabad,Afternoon,one,Night,Kolkata,Economy,6.67,41,2057
156624,Air_India,Hyderabad,Early_Morning,one,Night,Delhi,Economy,17.0,35,4907
280030,Air_India,Hyderabad,Morning,one,Night,Mumbai,Business,11.5,45,45883
278734,Vistara,Hyderabad,Early_Morning,one,Evening,Mumbai,Business,12.25,25,53835
189713,Vistara,Chennai,Early_Morning,one,Evening,Mumbai,Economy,9.58,19,4637
261136,Vistara,Bangalore,Evening,one,Morning,Chennai,Business,13.83,47,44280
29901,Indigo,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,5.5,11,9998
128041,GO_FIRST,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.17,6,7958
159589,Vistara,Hyderabad,Morning,one,Night,Mumbai,Economy,9.08,10,17194
13034,Indigo,Delhi,Evening,zero,Night,Bangalore,Economy,2.92,17,4748
267478,Vistara,Kolkata,Night,one,Night,Bangalore,Business,24.33,5,52287
203081,Vistara,Chennai,Early_Morning,one,Evening,Hyderabad,Economy,10.0,7,16203
102296,Air_India,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.75,47,4027
23868,Vistara,Delhi,Evening,two_or_more,Morning,Kolkata,Economy,16.0,22,10661
163914,Air_India,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,6.42,38,5409
241369,Air_India,Mumbai,Early_Morning,one,Morning,Hyderabad,Business,25.92,48,45693
232081,Vistara,Mumbai,Afternoon,one,Night,Bangalore,Business,8.67,25,74880
265093,Vistara,Kolkata,Early_Morning,one,Evening,Mumbai,Business,9.33,18,50271
141165,Indigo,Kolkata,Evening,one,Late_Night,Bangalore,Economy,5.17,41,3831
162501,Air_India,Hyderabad,Morning,one,Morning,Mumbai,Economy,22.83,29,4783
54861,GO_FIRST,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.67,14,5102
246556,Vistara,Bangalore,Night,zero,Night,Delhi,Business,2.58,24,32923
114297,Indigo,Bangalore,Morning,one,Evening,Hyderabad,Economy,8.17,40,1694
182322,Indigo,Chennai,Early_Morning,one,Morning,Delhi,Economy,5.33,16,5932
233334,Air_India,Mumbai,Morning,one,Night,Bangalore,Business,13.58,40,44571
22373,AirAsia,Delhi,Night,zero,Night,Kolkata,Economy,2.17,15,3999
226593,Air_India,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.25,18,22140
123379,Indigo,Kolkata,Morning,one,Afternoon,Delhi,Economy,6.92,25,6356
22894,Vistara,Delhi,Evening,one,Evening,Kolkata,Economy,24.08,17,7904
103620,Air_India,Bangalore,Night,one,Evening,Kolkata,Economy,19.58,8,16208
280227,Vistara,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Business,5.58,48,58315
178875,Vistara,Hyderabad,Morning,one,Night,Chennai,Economy,11.75,31,7900
174051,Vistara,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.83,30,9501
19951,Vistara,Delhi,Night,one,Morning,Bangalore,Economy,11.17,49,4272
206102,Indigo,Chennai,Night,one,Early_Morning,Hyderabad,Economy,9.67,43,1105
149849,Vistara,Kolkata,Morning,one,Morning,Chennai,Economy,25.42,21,7141
176467,Vistara,Hyderabad,Night,one,Night,Chennai,Economy,25.17,3,18800
125216,Air_India,Kolkata,Evening,one,Afternoon,Delhi,Economy,19.75,36,5234
243606,Air_India,Mumbai,Evening,one,Afternoon,Chennai,Business,17.67,31,57554
225291,Vistara,Mumbai,Evening,one,Afternoon,Delhi,Business,17.33,5,41269
226565,Vistara,Mumbai,Early_Morning,one,Afternoon,Delhi,Business,5.67,17,53152
198194,Vistara,Chennai,Early_Morning,one,Evening,Kolkata,Economy,11.08,6,16739
238252,Air_India,Mumbai,Morning,one,Morning,Hyderabad,Business,23.33,6,32230
287678,Air_India,Chennai,Afternoon,one,Night,Delhi,Business,8.83,3,50822
66811,Air_India,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.5,31,4247
290902,Air_India,Chennai,Morning,one,Night,Mumbai,Business,11.33,11,49553
287243,Air_India,Hyderabad,Morning,one,Morning,Chennai,Business,26.5,42,40843
261244,Vistara,Bangalore,Evening,one,Morning,Chennai,Business,14.42,49,44280
71927,Indigo,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,3.42,13,14501
164567,Vistara,Hyderabad,Morning,one,Night,Mumbai,Economy,9.75,42,5060
115736,Vistara,Bangalore,Evening,one,Night,Chennai,Economy,27.17,4,9241
120876,Indigo,Kolkata,Early_Morning,zero,Morning,Delhi,Economy,2.58,11,6489
55567,AirAsia,Mumbai,Early_Morning,one,Evening,Bangalore,Economy,11.42,17,7588
57787,Air_India,Mumbai,Morning,one,Afternoon,Bangalore,Economy,26.33,29,5214
298959,Vistara,Chennai,Evening,one,Evening,Hyderabad,Business,23.83,24,63889
143436,Indigo,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.92,10,16359
290795,Air_India,Chennai,Night,one,Afternoon,Mumbai,Business,16.5,9,61649
248492,Vistara,Bangalore,Evening,zero,Night,Delhi,Business,2.75,48,32923
121367,Air_India,Kolkata,Night,one,Morning,Delhi,Economy,12.08,13,14889
192235,SpiceJet,Chennai,Afternoon,one,Early_Morning,Mumbai,Economy,15.5,37,4096
237076,Vistara,Mumbai,Afternoon,one,Morning,Kolkata,Business,18.92,38,62045
185879,Air_India,Chennai,Morning,one,Morning,Delhi,Economy,24.5,39,3234
239391,Vistara,Mumbai,Afternoon,one,Evening,Hyderabad,Business,5.25,21,58125
174598,Indigo,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,6.25,35,7690
247641,Vistara,Bangalore,Morning,one,Evening,Delhi,Business,5.0,37,45097
6538,AirAsia,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,33,5230
79464,Vistara,Mumbai,Early_Morning,one,Evening,Chennai,Economy,9.83,17,10264
264299,Vistara,Kolkata,Afternoon,one,Night,Mumbai,Business,7.5,7,58223
129612,SpiceJet,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.75,16,5017
72758,Air_India,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,27.5,19,4173
117139,Air_India,Bangalore,Early_Morning,two_or_more,Early_Morning,Chennai,Economy,25.25,21,5148
18960,GO_FIRST,Delhi,Evening,one,Late_Night,Bangalore,Economy,9.58,44,4205
87073,Air_India,Bangalore,Evening,one,Afternoon,Delhi,Economy,20.42,17,4105
98806,Air_India,Bangalore,Evening,one,Morning,Mumbai,Economy,13.33,28,5851
63712,Indigo,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.17,14,12029
270444,Air_India,Kolkata,Night,one,Morning,Hyderabad,Business,15.42,6,52063
160154,Vistara,Hyderabad,Afternoon,one,Night,Mumbai,Economy,8.58,14,10069
8181,Indigo,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,41,3001
199358,Indigo,Chennai,Night,one,Early_Morning,Kolkata,Economy,7.33,18,3890
1998,Air_India,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,12,10680
168393,Air_India,Hyderabad,Morning,one,Morning,Bangalore,Economy,21.58,29,6314
256092,Vistara,Bangalore,Evening,one,Morning,Hyderabad,Business,15.83,4,56588
161783,Indigo,Hyderabad,Afternoon,zero,Evening,Mumbai,Economy,1.58,25,3096
186197,Indigo,Chennai,Morning,zero,Afternoon,Delhi,Economy,2.42,41,3275
139892,Vistara,Kolkata,Night,one,Morning,Bangalore,Economy,12.25,32,6195
25893,SpiceJet,Delhi,Night,zero,Night,Kolkata,Economy,2.17,34,4314
7580,Vistara,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,38,5227
298503,Air_India,Chennai,Afternoon,one,Night,Hyderabad,Business,8.67,13,68739
289890,Vistara,Chennai,Early_Morning,one,Afternoon,Delhi,Business,8.67,41,64729
274675,Air_India,Kolkata,Evening,one,Morning,Chennai,Business,18.0,48,55087
168378,Vistara,Hyderabad,Night,one,Night,Bangalore,Economy,23.33,29,5441
116573,Vistara,Bangalore,Morning,two_or_more,Night,Chennai,Economy,8.75,14,17535
106934,Air_India,Bangalore,Evening,one,Morning,Kolkata,Economy,13.67,31,5536
107787,Air_India,Bangalore,Early_Morning,one,Morning,Kolkata,Economy,25.58,37,3478
138241,GO_FIRST,Kolkata,Evening,one,Night,Bangalore,Economy,6.98,21,6488
178976,Indigo,Hyderabad,Early_Morning,zero,Early_Morning,Chennai,Economy,1.25,33,1543
248222,Air_India,Bangalore,Afternoon,one,Morning,Delhi,Business,20.42,44,52586
28297,Indigo,Delhi,Early_Morning,one,Afternoon,Kolkata,Economy,7.0,47,3754
263786,Vistara,Kolkata,Evening,one,Morning,Delhi,Business,15.0,46,61583
99634,Vistara,Bangalore,Evening,one,Morning,Mumbai,Economy,14.08,32,7212
287831,Vistara,Chennai,Night,one,Morning,Delhi,Business,12.08,6,53440
173317,GO_FIRST,Hyderabad,Early_Morning,zero,Early_Morning,Kolkata,Economy,1.83,25,2393
125022,Air_India,Kolkata,Evening,one,Night,Delhi,Economy,28.0,35,4144
234822,Vistara,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Business,7.33,10,92095
83641,Air_India,Mumbai,Afternoon,one,Afternoon,Chennai,Economy,21.25,46,4417
46766,Indigo,Mumbai,Late_Night,one,Morning,Delhi,Economy,10.33,21,3846
67866,Indigo,Mumbai,Evening,one,Night,Kolkata,Economy,5.5,36,6134
297613,Air_India,Chennai,Morning,one,Night,Kolkata,Business,12.42,39,55377
58552,Vistara,Mumbai,Morning,one,Night,Bangalore,Economy,14.58,33,6450
194758,Indigo,Chennai,Afternoon,one,Night,Bangalore,Economy,6.75,15,6302
101279,Air_India,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.67,41,6578
165616,Vistara,Hyderabad,Night,one,Night,Bangalore,Economy,23.83,2,21253
44880,GO_FIRST,Mumbai,Night,one,Morning,Delhi,Economy,11.33,12,5942
74825,Vistara,Mumbai,Evening,one,Morning,Hyderabad,Economy,15.58,33,3334
32776,Indigo,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.58,32,2098
163950,Air_India,Hyderabad,Night,one,Evening,Mumbai,Economy,19.58,38,8158
105938,Vistara,Bangalore,Night,one,Morning,Kolkata,Economy,12.42,24,8112
211751,Air_India,Delhi,Night,one,Night,Mumbai,Business,24.25,47,59033
117177,Vistara,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,12.0,21,8273
208523,Air_India,Delhi,Morning,one,Morning,Mumbai,Business,25.08,19,29776
295754,Vistara,Chennai,Evening,one,Morning,Bangalore,Business,17.42,46,60260
160035,Air_India,Hyderabad,Morning,one,Evening,Mumbai,Economy,31.25,13,10937
158642,Vistara,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,9.67,2,16948
201576,GO_FIRST,Chennai,Early_Morning,one,Evening,Kolkata,Economy,12.5,39,6985
297393,Air_India,Chennai,Night,one,Afternoon,Kolkata,Business,18.17,34,55377
155300,Vistara,Hyderabad,Morning,one,Evening,Delhi,Economy,9.58,25,5892
118562,Air_India,Bangalore,Early_Morning,one,Early_Morning,Chennai,Economy,25.25,37,5148
98957,Vistara,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,6.58,29,4792
133705,AirAsia,Kolkata,Morning,two_or_more,Night,Mumbai,Economy,13.17,39,3987
59749,Indigo,Mumbai,Early_Morning,one,Morning,Bangalore,Economy,4.33,40,2124
252849,Air_India,Bangalore,Afternoon,one,Night,Kolkata,Business,9.0,2,62748
110591,Vistara,Bangalore,Morning,one,Early_Morning,Hyderabad,Economy,22.33,10,8662
256145,Vistara,Bangalore,Early_Morning,one,Evening,Hyderabad,Business,11.92,5,56588
169552,Vistara,Hyderabad,Morning,one,Afternoon,Bangalore,Economy,7.5,39,13020
6371,Vistara,Delhi,Evening,one,Night,Mumbai,Economy,6.0,32,7575
261157,Vistara,Bangalore,Morning,one,Night,Chennai,Business,11.25,47,60396
272099,Vistara,Kolkata,Morning,one,Night,Hyderabad,Business,12.5,39,89729
286158,Vistara,Hyderabad,Night,one,Night,Chennai,Business,23.67,20,51707
268011,Vistara,Kolkata,Evening,one,Evening,Bangalore,Business,22.25,13,60978
